Date,ShortVolume,ShortExemptVolume,TotalVolume
2016-01-13,24714391.0,16591.0,43653359.0
2016-01-14,36975598.0,21487.0,56893428.0
2016-01-15,45471121.0,14745.0,82775820.0
2016-01-19,21702601.0,100768.0,35714042.0
2016-01-20,32429345.0,124165.0,58395318.0
2016-01-21,24885703.0,16668.0,43748597.0
2016-01-22,19774030.0,9567.0,35652136.0
2016-01-25,16039424.0,12926.0,29383734.0
2016-01-26,14435964.0,3361.0,31060824.0
2016-01-27,24187279.0,10754.0,39660925.0
2016-01-28,16475183.0,39161.0,26496032.0
2016-01-29,27052681.0,33229.0,43713785.0
2016-02-01,1208577.0,0.0,2172897.0
2016-02-02,28124003.0,49158.0,53159269.0
2016-02-03,21058454.0,67813.0,38642697.0
2016-02-04,14801279.0,44999.0,21101951.0
2016-02-05,22672526.0,73793.0,40560263.0
2016-02-08,23573559.0,62881.0,38928302.0
2016-02-09,20582211.0,34050.0,36307562.0
2016-02-10,16295539.0,29008.0,29778236.0
2016-02-11,21295109.0,19940.0,49220795.0
2016-02-12,14871910.0,43868.0,24115454.0
2016-02-16,14642119.0,47770.0,23217051.0
2016-02-17,20119635.0,68258.0,33871002.0
2016-02-18,13553623.0,49604.0,21704371.0
2016-02-19,18778995.0,70168.0,33675636.0
2016-02-22,12250579.0,64825.0,24228041.0
2016-02-23,13149742.0,102378.0,25081601.0
2016-02-24,17357116.0,116633.0,38458715.0
2016-02-25,16658274.0,107581.0,26796430.0
2016-02-26,22386203.0,89986.0,31476046.0
2016-02-29,19550337.0,73767.0,29935903.0
2016-03-01,1681164.0,0.0,2682358.0
2016-03-02,17835131.0,67545.0,23693583.0
2016-03-03,16731814.0,47527.0,28712763.0
2016-03-04,20597754.0,27382.0,29731878.0
2016-03-07,17766150.0,33998.0,23954669.0
2016-03-08,17695314.0,29144.0,28485260.0
2016-03-09,12224173.0,43560.0,20601440.0
2016-03-10,18886987.0,70427.0,32154175.0
2016-03-11,25407176.0,46549.0,39431797.0
2016-03-14,12546162.0,35904.0,17301567.0
2016-03-15,15939248.0,32091.0,24584581.0
2016-03-16,17233201.0,39971.0,29203910.0
2016-03-17,20116738.0,60651.0,36943514.0
2016-03-18,21861282.0,71204.0,37061205.0
2016-03-21,12641219.0,35900.0,20571364.0
2016-03-22,10813919.0,27845.0,22525687.0
2016-03-23,9020865.0,71538.0,17782968.0
2016-03-24,9610661.0,50966.0,17112832.0
2016-03-28,8395695.0,29700.0,12403552.0
2016-03-29,11339107.0,44174.0,20030214.0
2016-03-30,15809170.0,79318.0,21798678.0
2016-03-31,10394009.0,40008.0,23019825.0
2016-04-01,1294363.0,0.0,2084699.0
2016-04-04,8462438.0,31105.0,14266840.0
2016-04-05,16165030.0,70707.0,27089693.0
2016-04-06,9053156.0,32892.0,19207239.0
2016-04-07,11776841.0,75085.0,29358709.0
2016-04-08,11434950.0,71970.0,21688680.0
2016-04-11,11132454.0,81528.0,16284194.0
2016-04-12,13234880.0,100281.0,30192880.0
2016-04-13,11077388.0,66724.0,20981834.0
2016-04-14,8668944.0,59880.0,13417077.0
2016-04-15,11091976.0,53208.0,22033788.0
2016-04-18,13037866.0,24721.0,20082600.0
2016-04-19,11616852.0,42098.0,21149414.0
2016-04-20,14819580.0,93378.0,21846753.0
2016-04-21,12139648.0,71931.0,22445495.0
2016-04-22,10843040.0,19280.0,29314593.0
2016-04-25,7498301.0,62933.0,13214585.0
2016-04-26,15783216.0,47742.0,24914441.0
2016-04-27,8761625.0,53977.0,15327197.0
2016-04-28,11100631.0,63938.0,24197477.0
2016-04-29,14945088.0,80188.0,33927523.0
2016-05-02,7125104.0,500.0,15120498.0
2016-05-03,14010511.0,29298.0,32640219.0
2016-05-04,10679329.0,36717.0,21000807.0
2016-05-05,6352578.0,23033.0,14309854.0
2016-05-06,8290108.0,33728.0,16504510.0
2016-05-09,9527204.0,65738.0,17274667.0
2016-05-10,10762875.0,35220.0,14685179.0
2016-05-11,12605909.0,59895.0,21409659.0
2016-05-12,7433463.0,22588.0,17094195.0
2016-05-13,11643645.0,118404.0,23619124.0
2016-05-16,11266534.0,46496.0,15498291.0
2016-05-17,14742746.0,50226.0,27652778.0
2016-05-18,14127680.0,61535.0,26282608.0
2016-05-19,15202487.0,90371.0,29824399.0
2016-05-20,13919483.0,64082.0,26398266.0
2016-05-23,8357658.0,49196.0,14930526.0
2016-05-24,15313232.0,47504.0,25569023.0
2016-05-25,10873896.0,107071.0,22064879.0
2016-05-26,7925475.0,41407.0,14131532.0
2016-05-27,7109439.0,22297.0,13144196.0
2016-05-31,15472228.0,46049.0,25943703.0
2016-06-01,1091329.0,700.0,1836742.0
2016-06-02,7736272.0,26020.0,15327241.0
2016-06-03,11980208.0,42644.0,25114920.0
2016-06-06,10847036.0,66441.0,14652896.0
2016-06-07,8065125.0,27710.0,14166188.0
2016-06-08,8011974.0,19338.0,16305478.0
2016-06-09,9189112.0,21619.0,21083967.0
2016-06-10,12571355.0,7794.0,25959549.0
2016-06-13,16455086.0,35623.0,31039506.0
2016-06-14,16345740.0,73087.0,28352205.0
2016-06-15,11853149.0,9135.0,24285308.0
2016-06-16,27200594.0,8575.0,45121770.0
2016-06-17,22138755.0,19703.0,36376184.0
2016-06-20,12456746.0,11453.0,17927866.0
2016-06-21,8264906.0,11996.0,16670041.0
2016-06-22,15919647.0,23598.0,24744882.0
2016-06-23,11296854.0,71048.0,19592238.0
2016-06-24,32418271.0,20162.0,79177147.0
2016-06-27,19144902.0,15759.0,56298014.0
2016-06-28,15866620.0,0.0,39272862.0
2016-06-29,15775026.0,7688.0,31201563.0
2016-06-30,23387403.0,82708.0,38764843.0
2016-07-01,1377193.0,0.0,2347240.0
2016-07-05,13080459.0,109735.0,30510555.0
