Date,Short Volume,Total Volume
2016-06-15,1338362.0,2726428.0
2016-06-16,1744712.0,3321637.0
2016-06-17,2062152.0,3549086.0
2016-06-20,1044204.0,2619759.0
2016-06-21,1586366.0,3772971.0
2016-06-22,1165295.0,2505803.0
2016-06-23,1381469.0,2933755.0
2016-06-24,3420193.0,6000515.0
2016-06-27,2933482.0,4838543.0
2016-06-28,1878771.0,3527428.0
2016-06-29,1629947.0,3387200.0
2016-06-30,1328897.0,2926813.0
2016-07-01,1253375.0,2562784.0
2016-07-05,1088442.0,2057931.0
2016-07-06,1460886.0,3158040.0
2016-07-07,1116033.0,2167078.0
2016-07-08,1163048.0,2784195.0
2016-07-11,871873.0,1859379.0
2016-07-12,1048137.0,2354024.0
2016-07-13,880053.0,1846916.0
2016-07-14,1653118.0,3892297.0
2016-07-15,1053505.0,2275601.0
2016-07-18,1278436.0,3224903.0
2016-07-19,745661.0,1797762.0
2016-07-20,1136018.0,2588679.0
2016-07-21,1111323.0,2504948.0
2016-07-22,1155555.0,2662477.0
2016-07-25,1129553.0,2815946.0
2016-07-26,1463843.0,3590208.0
2016-07-27,3257503.0,6481303.0
2016-07-28,1203105.0,2996110.0
2016-07-29,878455.0,1965234.0
2016-08-01,1444182.0,2950911.0
2016-08-02,1217915.0,2795511.0
2016-08-03,1291720.0,2797962.0
2016-08-04,893971.0,2003777.0
2016-08-05,1360255.0,2914644.0
2016-08-08,931358.0,1900430.0
2016-08-09,1315142.0,2384586.0
2016-08-10,970348.0,2037956.0
2016-08-11,1056944.0,1886225.0
2016-08-12,670848.0,1452665.0
2016-08-15,1134933.0,2194680.0
2016-08-16,963140.0,1957567.0
2016-08-17,1156309.0,2417794.0
2016-08-18,738296.0,1538170.0
2016-08-19,1256802.0,2363995.0
2016-08-22,853215.0,2029155.0
2016-08-23,864575.0,1904339.0
2016-08-24,709250.0,1793971.0
2016-08-25,961587.0,2193029.0
2016-08-26,1221930.0,2768975.0
2016-08-29,1074074.0,2192463.0
2016-08-30,930328.0,1944391.0
2016-08-31,930400.0,2095794.0
2016-09-01,1133290.0,2498092.0
2016-09-02,952769.0,2074678.0
2016-09-06,748882.0,1502446.0
2016-09-07,1621908.0,3163694.0
2016-09-08,1955572.0,4048837.0
2016-09-09,2037261.0,4076919.0
2016-09-12,1648953.0,3462612.0
2016-09-13,2639912.0,4660834.0
2016-09-14,5022897.0,8551093.0
2016-09-15,3872061.0,6663835.0
2016-09-16,2494932.0,4223140.0
2016-09-19,1762141.0,3541617.0
2016-09-20,1364181.0,2623871.0
2016-09-21,1500009.0,2837361.0
2016-09-22,1283986.0,2471590.0
2016-09-23,2207048.0,4712451.0
2016-09-26,1137783.0,2177837.0
2016-09-27,1067778.0,1958535.0
2016-09-28,1138462.0,2416336.0
2016-09-29,1847320.0,3445578.0
2016-09-30,1327986.0,2898059.0
2016-10-03,932380.0,1862718.0
2016-10-04,1465555.0,2607170.0
2016-10-05,944736.0,1902855.0
2016-10-06,1186268.0,2321555.0
2016-10-07,963243.0,2180313.0
2016-10-10,1202597.0,2464399.0
2016-10-11,2381635.0,4436275.0
2016-10-12,1494890.0,2680584.0
2016-10-13,1700109.0,2997166.0
2016-10-14,1460068.0,2692081.0
2016-10-17,887523.0,1684570.0
2016-10-18,612370.0,1399747.0
2016-10-19,699919.0,1480991.0
2016-10-20,1055532.0,2223718.0
2016-10-21,647599.0,1380397.0
2016-10-24,496878.0,1392629.0
2016-10-25,1318333.0,2526897.0
2016-10-26,2253030.0,4223454.0
2016-10-27,881031.0,1773688.0
2016-10-28,1468430.0,2910395.0
2016-10-31,765466.0,1516568.0
2016-11-01,1598966.0,3439392.0
2016-11-02,1056625.0,2038325.0
2016-11-03,825817.0,1847984.0
2016-11-04,1169420.0,2306784.0
2016-11-07,935456.0,2065987.0
2016-11-08,1023298.0,1895373.0
2016-11-09,3026827.0,5383384.0
2016-11-10,2353019.0,5432103.0
2016-11-11,1420333.0,2806079.0
2016-11-14,2114640.0,4307503.0
2016-11-15,1306292.0,2480690.0
2016-11-16,1576421.0,3045273.0
2016-11-17,1051623.0,2124631.0
2016-11-18,778654.0,1705302.0
2016-11-21,972242.0,1897666.0
2016-11-22,847533.0,1540358.0
2016-11-23,1136085.0,1915715.0
2016-11-25,457776.0,834589.0
2016-11-28,990372.0,1719405.0
2016-11-29,1243591.0,2284746.0
2016-11-30,1470357.0,2522698.0
2016-12-01,1580514.0,3098455.0
2016-12-02,1071093.0,2014331.0
2016-12-05,1294278.0,2728110.0
2016-12-06,1065201.0,2046590.0
2016-12-07,1384770.0,2732401.0
2016-12-08,1451975.0,2531959.0
2016-12-09,1577608.0,2629697.0
2016-12-12,1052442.0,2139970.0
2016-12-13,1530915.0,3235802.0
2016-12-14,1789956.0,3240621.0
2016-12-15,1334548.0,2630365.0
2016-12-16,1131009.0,1986535.0
2016-12-19,792441.0,1790734.0
2016-12-20,631917.0,1339160.0
2016-12-21,590173.0,1242075.0
2016-12-22,782099.0,1827497.0
2016-12-23,415133.0,942620.0
2016-12-27,712538.0,1341937.0
2016-12-28,974152.0,1728980.0
2016-12-29,637052.0,1191945.0
2016-12-30,1786085.0,2742214.0
2017-01-03,1685057.0,3413510.0
2017-01-04,1034797.0,1867287.0
2017-01-05,940769.0,1659403.0
2017-01-06,1345885.0,2919274.0
2017-01-09,1076048.0,2222969.0
2017-01-10,1024854.0,1805491.0
2017-01-11,1855519.0,3255456.0
2017-01-12,1161320.0,2264612.0
2017-01-13,1191307.0,2658591.0
2017-01-17,1167021.0,2422750.0
2017-01-18,798112.0,1547774.0
2017-01-19,1254843.0,2437982.0
2017-01-20,1422400.0,2449559.0
2017-01-23,753797.0,1547416.0
2017-01-24,699987.0,1612076.0
2017-01-25,1217742.0,2574867.0
2017-01-26,1135692.0,2226453.0
2017-01-27,907698.0,1917948.0
2017-01-30,1289767.0,3331562.0
2017-01-31,1452120.0,3989318.0
2017-02-01,4528326.0,9691927.0
2017-02-02,1046471.0,2291689.0
2017-02-03,905174.0,1752696.0
2017-02-06,806933.0,1516244.0
2017-02-07,1113017.0,2106059.0
2017-02-08,665114.0,1345515.0
2017-02-09,736352.0,1477567.0
2017-02-10,530658.0,1221863.0
2017-02-13,600821.0,1255651.0
2017-02-14,838314.0,1850998.0
2017-02-15,962389.0,2072318.0
2017-02-16,688056.0,1437124.0
2017-02-17,617699.0,1226807.0
2017-02-21,512715.0,1256840.0
2017-02-22,391227.0,930711.0
2017-02-23,662402.0,1459956.0
2017-02-24,587013.0,1540508.0
2017-02-27,558718.0,1176636.0
2017-02-28,619107.0,1485970.0
2017-03-01,979285.0,2369305.0
2017-03-02,1085221.0,1987372.0
2017-03-03,816841.0,1470954.0
2017-03-06,574210.0,1235800.0
2017-03-07,696001.0,1355369.0
2017-03-08,691347.0,1424117.0
2017-03-09,776396.0,1526030.0
2017-03-10,771099.0,1580436.0
2017-03-13,680375.0,1194542.0
2017-03-14,571909.0,1101652.0
2017-03-15,754573.0,1793214.0
2017-03-16,671377.0,1436266.0
2017-03-17,637616.0,1451739.0
2017-03-20,533182.0,1227460.0
2017-03-21,1462103.0,2961888.0
2017-03-22,1127889.0,2085698.0
2017-03-23,778583.0,1820493.0
2017-03-24,1086783.0,1954875.0
2017-03-27,738652.0,1890457.0
2017-03-28,1251254.0,2532305.0
2017-03-29,951934.0,1958859.0
2017-03-30,685042.0,1467697.0
2017-03-31,661485.0,1327973.0
2017-04-03,995921.0,1656051.0
2017-04-04,754425.0,1501971.0
2017-04-05,963852.0,2035012.0
2017-04-06,919345.0,1617396.0
2017-04-07,808867.0,1438849.0
2017-04-10,721662.0,1441226.0
2017-04-11,1223130.0,2447221.0
2017-04-12,993817.0,2088140.0
2017-04-13,883195.0,1642893.0
2017-04-17,651782.0,1386047.0
2017-04-18,733629.0,1429064.0
2017-04-19,638591.0,1503906.0
2017-04-20,1035164.0,1934781.0
2017-04-21,763236.0,1530559.0
2017-04-24,568627.0,1316758.0
2017-04-25,637090.0,1425926.0
2017-04-26,772048.0,1888585.0
2017-04-27,572557.0,1294983.0
2017-04-28,634754.0,1365274.0
2017-05-01,1080105.0,2015871.0
2017-05-02,923814.0,2414007.0
2017-05-03,1643089.0,3450698.0
2017-05-04,913043.0,2354822.0
2017-05-05,861283.0,1899355.0
2017-05-08,1549239.0,2778611.0
2017-05-09,1525336.0,2504799.0
2017-05-10,1026497.0,1793790.0
2017-05-11,801760.0,1582480.0
2017-05-12,1308502.0,2093924.0
2017-05-15,988398.0,1654072.0
2017-05-16,657741.0,1280910.0
2017-05-17,1873659.0,3501771.0
2017-05-18,1125308.0,2373638.0
2017-05-19,1033333.0,1907295.0
2017-05-22,690566.0,1363677.0
2017-05-23,626597.0,1334159.0
2017-05-24,582111.0,1206337.0
2017-05-25,514777.0,1256886.0
2017-05-26,520335.0,1119724.0
2017-05-30,484117.0,1141890.0
2017-05-31,598025.0,1389190.0
2017-06-01,528135.0,1213451.0
2017-06-02,659688.0,1583305.0
2017-06-05,919505.0,1438272.0
2017-06-06,871399.0,1462212.0
2017-06-07,666910.0,1097030.0
2017-06-08,625872.0,1221173.0
2017-06-09,2032744.0,3543863.0
2017-06-12,2412361.0,4362626.0
2017-06-13,1125839.0,1713306.0
2017-06-14,1460078.0,2173275.0
2017-06-15,1396692.0,2317963.0
2017-06-16,1647198.0,2371614.0
2017-06-19,961691.0,1907556.0
2017-06-20,830418.0,1706848.0
2017-06-21,660051.0,1314415.0
2017-06-22,657285.0,1262452.0
2017-06-23,742049.0,1387778.0
2017-06-26,866403.0,1679110.0
2017-06-27,992759.0,1882302.0
2017-06-28,735643.0,1623971.0
2017-06-29,1146011.0,2452598.0
2017-06-30,711831.0,1433982.0
2017-07-03,500579.0,997021.0
2017-07-05,666862.0,1430333.0
2017-07-06,731489.0,1701524.0
2017-07-07,646518.0,1353317.0
2017-07-10,641413.0,1325708.0
2017-07-11,635964.0,1415962.0
2017-07-12,747205.0,1692673.0
2017-07-13,782056.0,1832207.0
2017-07-14,560251.0,1434750.0
2017-07-17,503671.0,1346665.0
2017-07-18,547664.0,1349091.0
2017-07-19,495783.0,1273655.0
2017-07-20,506288.0,1292183.0
2017-07-21,593350.0,1508325.0
2017-07-24,518264.0,1378625.0
2017-07-25,577125.0,1330574.0
2017-07-26,371662.0,945991.0
2017-07-27,1173985.0,2356881.0
2017-07-28,536158.0,1191579.0
2017-07-31,545731.0,1264160.0
2017-08-01,636534.0,1829609.0
2017-08-02,1906604.0,3651716.0
2017-08-03,710463.0,1804041.0
2017-08-04,663592.0,1442960.0
2017-08-07,469436.0,1133212.0
2017-08-08,1107686.0,2407054.0
2017-08-09,890173.0,1778506.0
2017-08-10,1116963.0,2594453.0
2017-08-11,851073.0,1766967.0
2017-08-14,594801.0,1378716.0
2017-08-15,834131.0,1764026.0
2017-08-16,782856.0,1715002.0
2017-08-17,1124022.0,2074419.0
2017-08-18,880806.0,1756320.0
2017-08-21,753088.0,1746737.0
2017-08-22,517492.0,1289989.0
2017-08-23,522338.0,1119712.0
2017-08-24,741289.0,1639566.0
