Date,Short Volume,Total Volume
2017-03-15,94136.0,173329.0
2017-03-16,55856.0,104599.0
2017-03-17,94887.0,141692.0
2017-03-20,66564.0,127947.0
2017-03-21,172753.0,283090.0
2017-03-22,89751.0,155105.0
2017-03-23,78371.0,138968.0
2017-03-24,99818.0,157896.0
2017-03-27,102392.0,174067.0
2017-03-28,86796.0,193573.0
2017-03-29,160557.0,287595.0
2017-03-30,105886.0,179576.0
2017-03-31,178020.0,264227.0
2017-04-03,130787.0,207539.0
2017-04-04,139439.0,265724.0
2017-04-05,240513.0,402694.0
2017-04-06,218922.0,342060.0
2017-04-07,143142.0,264187.0
2017-04-10,123954.0,196106.0
2017-04-11,113541.0,170653.0
2017-04-12,77303.0,133141.0
2017-04-13,116592.0,206182.0
2017-04-17,75542.0,151248.0
2017-04-18,99531.0,178617.0
2017-04-19,83937.0,162227.0
2017-04-20,107705.0,203631.0
2017-04-21,89461.0,170913.0
2017-04-24,66239.0,143540.0
2017-04-25,78223.0,147591.0
2017-04-26,63046.0,121217.0
2017-04-27,122832.0,249005.0
2017-04-28,285592.0,468911.0
2017-05-01,174071.0,317246.0
2017-05-02,178967.0,244990.0
2017-05-03,168527.0,227387.0
2017-05-04,93162.0,133795.0
2017-05-05,91616.0,170544.0
2017-05-08,93889.0,192344.0
2017-05-09,88575.0,172718.0
2017-05-10,68452.0,142766.0
2017-05-11,56576.0,116027.0
2017-05-12,109793.0,232314.0
2017-05-15,95471.0,210234.0
2017-05-16,87777.0,170482.0
2017-05-17,174902.0,297301.0
2017-05-18,116818.0,245391.0
2017-05-19,163162.0,261883.0
2017-05-22,64761.0,120328.0
2017-05-23,72096.0,135936.0
2017-05-24,73160.0,159022.0
2017-05-25,127792.0,248083.0
2017-05-26,127887.0,234397.0
2017-05-30,83652.0,156719.0
2017-05-31,105228.0,183005.0
2017-06-01,83607.0,155518.0
2017-06-02,126970.0,244633.0
2017-06-05,53922.0,100537.0
2017-06-06,81320.0,167627.0
2017-06-07,82238.0,167071.0
2017-06-08,81871.0,146439.0
2017-06-09,282111.0,526086.0
2017-06-12,232524.0,467247.0
2017-06-13,134641.0,263083.0
2017-06-14,145589.0,268549.0
2017-06-15,138813.0,308917.0
2017-06-16,276507.0,646986.0
2017-06-19,144355.0,260258.0
2017-06-20,136103.0,264099.0
2017-06-21,105947.0,194857.0
2017-06-22,81435.0,148360.0
2017-06-23,85736.0,156574.0
2017-06-26,134239.0,206824.0
2017-06-27,148422.0,234428.0
2017-06-28,125210.0,230624.0
2017-06-29,187112.0,336991.0
2017-06-30,112660.0,242726.0
2017-07-03,88667.0,154380.0
2017-07-05,96861.0,212476.0
2017-07-06,114934.0,210892.0
2017-07-07,107077.0,229965.0
2017-07-10,132972.0,224726.0
2017-07-11,109105.0,181500.0
2017-07-12,129931.0,258037.0
2017-07-13,100305.0,180656.0
2017-07-14,92523.0,149955.0
2017-07-17,89951.0,206471.0
2017-07-18,115075.0,258119.0
2017-07-19,84459.0,170325.0
2017-07-20,94837.0,163835.0
2017-07-21,96906.0,154882.0
2017-07-24,62345.0,138563.0
2017-07-25,61224.0,130057.0
2017-07-26,71644.0,134944.0
2017-07-27,259293.0,529584.0
2017-07-28,246169.0,468268.0
2017-07-31,260955.0,430348.0
2017-08-01,111245.0,224017.0
2017-08-02,140122.0,254038.0
2017-08-03,101826.0,219232.0
2017-08-04,94974.0,171879.0
2017-08-07,89960.0,168712.0
2017-08-08,99365.0,158259.0
2017-08-09,115257.0,221743.0
2017-08-10,158868.0,301549.0
2017-08-11,110636.0,229895.0
2017-08-14,76341.0,159444.0
2017-08-15,61381.0,156576.0
2017-08-16,108397.0,207160.0
2017-08-17,121482.0,219632.0
2017-08-18,108772.0,224791.0
2017-08-21,80403.0,167513.0
2017-08-22,73981.0,160829.0
2017-08-23,71740.0,137843.0
2017-08-24,143956.0,286505.0
2017-08-25,108658.0,240942.0
2017-08-28,70166.0,161396.0
2017-08-29,76674.0,187469.0
2017-08-30,70520.0,179537.0
2017-08-31,85849.0,207500.0
2017-09-01,68426.0,146181.0
2017-09-05,82619.0,162378.0
2017-09-06,63476.0,117587.0
2017-09-07,66473.0,152223.0
2017-09-08,79417.0,189558.0
2017-09-11,51535.0,128182.0
2017-09-12,65971.0,131912.0
2017-09-13,85531.0,214031.0
2017-09-14,98279.0,228068.0
2017-09-15,74614.0,174222.0
2017-09-18,87274.0,177827.0
2017-09-19,61760.0,145770.0
2017-09-20,89529.0,181201.0
2017-09-21,87092.0,158922.0
2017-09-22,91357.0,205268.0
2017-09-25,146190.0,259293.0
2017-09-26,78130.0,184834.0
2017-09-27,81065.0,184642.0
2017-09-28,70404.0,150349.0
2017-09-29,79042.0,187573.0
2017-10-02,95107.0,168009.0
2017-10-03,73785.0,162489.0
2017-10-04,73999.0,156971.0
2017-10-05,68212.0,170829.0
2017-10-06,97553.0,235041.0
2017-10-09,71695.0,150267.0
2017-10-10,83353.0,148481.0
2017-10-11,56004.0,129678.0
2017-10-12,84664.0,210369.0
2017-10-13,55087.0,137724.0
2017-10-16,43046.0,103450.0
2017-10-17,44382.0,108651.0
2017-10-18,62651.0,127642.0
2017-10-19,73454.0,144792.0
2017-10-20,47680.0,132896.0
2017-10-23,73086.0,151088.0
2017-10-24,48510.0,114961.0
2017-10-25,67769.0,122084.0
2017-10-26,90239.0,192234.0
2017-10-27,559907.0,844184.0
2017-10-30,153054.0,283268.0
2017-10-31,107684.0,167118.0
2017-11-01,174964.0,251395.0
2017-11-02,182912.0,270562.0
2017-11-03,205995.0,302786.0
2017-11-06,132251.0,207073.0
2017-11-07,63098.0,100658.0
2017-11-08,77240.0,127345.0
2017-11-09,79730.0,207760.0
2017-11-10,72518.0,125520.0
2017-11-13,65831.0,127526.0
2017-11-14,94257.0,173182.0
2017-11-15,79498.0,227508.0
2017-11-16,80833.0,127186.0
2017-11-17,57565.0,133300.0
2017-11-20,44463.0,95771.0
2017-11-21,35527.0,117445.0
2017-11-22,54244.0,155116.0
2017-11-24,77641.0,184480.0
2017-11-27,114725.0,261591.0
2017-11-28,64597.0,144326.0
2017-11-29,151687.0,388550.0
2017-11-30,82267.0,187612.0
2017-12-01,86165.0,238647.0
2017-12-04,131885.0,247418.0
2017-12-05,92846.0,192963.0
2017-12-06,57822.0,125084.0
2017-12-07,60553.0,131706.0
2017-12-08,84086.0,192449.0
2017-12-11,57397.0,105839.0
2017-12-12,57484.0,132859.0
