Date,ShortVolume,ShortExemptVolume,TotalVolume
2017-05-03,31959.0,17.0,39164.0
2017-05-04,9326.0,0.0,22179.0
2017-05-05,22827.0,0.0,30438.0
2017-05-08,7186.0,0.0,29443.0
2017-05-09,5030.0,0.0,12450.0
2017-05-10,9168.0,2.0,33445.0
2017-05-11,7601.0,15.0,17701.0
2017-05-12,8548.0,0.0,14822.0
2017-05-15,6392.0,0.0,10636.0
2017-05-16,7732.0,0.0,12488.0
2017-05-17,12028.0,0.0,22105.0
2017-05-18,12961.0,0.0,25597.0
2017-05-19,12479.0,0.0,18204.0
2017-05-22,8329.0,0.0,18301.0
2017-05-23,8502.0,59.0,65145.0
2017-05-24,7407.0,135.0,20332.0
2017-05-25,7600.0,162.0,17015.0
2017-05-26,16670.0,192.0,23448.0
2017-05-30,13227.0,107.0,27671.0
2017-05-31,16449.0,100.0,82172.0
2017-06-01,11668.0,13.0,25822.0
2017-06-02,7360.0,100.0,19711.0
2017-06-05,5498.0,10.0,16662.0
2017-06-06,7848.0,43.0,70562.0
2017-06-07,3744.0,49.0,22330.0
2017-06-08,3705.0,0.0,10951.0
2017-06-09,7426.0,21.0,23862.0
2017-06-12,5071.0,19.0,15027.0
2017-06-13,22364.0,129.0,32071.0
2017-06-14,6823.0,51.0,18926.0
2017-06-15,11119.0,96.0,24842.0
2017-06-16,8896.0,38.0,13654.0
2017-06-19,8578.0,54.0,17344.0
2017-06-20,3873.0,1.0,34977.0
2017-06-21,4050.0,50.0,12925.0
2017-06-22,7416.0,40.0,28764.0
2017-06-23,21028.0,2.0,27653.0
2017-06-26,6757.0,1.0,16898.0
2017-06-27,5872.0,32.0,43798.0
2017-06-28,2740.0,113.0,26995.0
2017-06-29,20681.0,117.0,54561.0
2017-06-30,3940.0,204.0,9113.0
2017-07-03,2408.0,0.0,7791.0
2017-07-05,3895.0,10.0,10744.0
2017-07-06,2378.0,25.0,13444.0
2017-07-07,3680.0,4.0,42976.0
2017-07-10,8173.0,0.0,19223.0
2017-07-11,6725.0,96.0,13933.0
2017-07-12,2793.0,121.0,12943.0
2017-07-13,3277.0,0.0,9092.0
2017-07-14,5099.0,379.0,12838.0
2017-07-17,2113.0,1.0,9631.0
2017-07-18,6126.0,15.0,14812.0
2017-07-19,4030.0,0.0,9360.0
2017-07-20,4605.0,88.0,9472.0
2017-07-21,4048.0,2.0,14360.0
2017-07-24,10300.0,19.0,18483.0
2017-07-25,72033.0,310.0,218073.0
2017-07-26,41193.0,169.0,60224.0
2017-07-27,16930.0,135.0,40390.0
2017-07-28,8945.0,109.0,16458.0
2017-07-31,6717.0,114.0,13197.0
2017-08-01,10601.0,4.0,28926.0
2017-08-02,15281.0,70.0,32710.0
2017-08-03,13793.0,36.0,22730.0
2017-08-04,8109.0,57.0,21490.0
2017-08-07,2490.0,7.0,14897.0
2017-08-08,11732.0,50.0,27332.0
2017-08-09,9495.0,16.0,22743.0
2017-08-10,7190.0,9.0,30047.0
2017-08-11,2185.0,10.0,10588.0
2017-08-14,2884.0,9.0,12215.0
2017-08-15,3474.0,75.0,12137.0
2017-08-16,28492.0,353.0,53154.0
2017-08-17,9782.0,232.0,20727.0
2017-08-18,7785.0,89.0,33580.0
2017-08-21,11194.0,123.0,18724.0
2017-08-22,4375.0,10.0,17415.0
2017-08-23,6457.0,209.0,18795.0
2017-08-24,550.0,60.0,11686.0
2017-08-25,4847.0,79.0,20360.0
2017-08-28,3699.0,1.0,11676.0
2017-08-29,1402.0,0.0,9175.0
2017-08-30,3723.0,0.0,14145.0
2017-08-31,2244.0,15.0,7396.0
2017-09-01,3140.0,0.0,10800.0
2017-09-05,6333.0,0.0,17352.0
2017-09-06,5175.0,0.0,17175.0
2017-09-07,12455.0,0.0,20325.0
2017-09-08,5675.0,0.0,11631.0
2017-09-11,10762.0,0.0,18706.0
2017-09-12,4213.0,0.0,9378.0
2017-09-13,4233.0,0.0,14435.0
2017-09-14,14073.0,0.0,42060.0
2017-09-15,24818.0,0.0,43104.0
2017-09-18,4954.0,0.0,15693.0
2017-09-19,3772.0,3.0,16698.0
2017-09-20,32133.0,0.0,70142.0
2017-09-21,5794.0,0.0,15675.0
2017-09-22,5387.0,0.0,26345.0
2017-09-25,4124.0,0.0,7536.0
2017-09-26,10023.0,0.0,19716.0
2017-09-27,5142.0,0.0,20517.0
2017-09-28,3023.0,0.0,14209.0
2017-09-29,1225.0,0.0,7366.0
2017-10-02,1552.0,0.0,15870.0
2017-10-03,8775.0,0.0,22898.0
2017-10-04,11871.0,400.0,33047.0
2017-10-05,3764.0,0.0,22443.0
2017-10-06,3503.0,0.0,11164.0
2017-10-09,3881.0,0.0,8955.0
2017-10-10,4447.0,0.0,12980.0
2017-10-11,3237.0,0.0,18486.0
2017-10-12,1429.0,0.0,12775.0
2017-10-13,7729.0,0.0,17594.0
2017-10-16,3108.0,0.0,9805.0
2017-10-17,3782.0,0.0,26948.0
2017-10-18,14677.0,0.0,23469.0
2017-10-19,13876.0,0.0,26574.0
2017-10-20,10117.0,0.0,26380.0
2017-10-23,10945.0,0.0,29731.0
2017-10-24,86782.0,100.0,268687.0
2017-10-25,14552.0,0.0,60872.0
2017-10-26,34730.0,0.0,107959.0
2017-10-27,15538.0,0.0,31326.0
2017-10-30,5436.0,0.0,31703.0
2017-10-31,7218.0,0.0,19325.0
2017-11-01,7821.0,0.0,28156.0
2017-11-02,10499.0,0.0,21892.0
2017-11-03,5796.0,0.0,13895.0
2017-11-06,4834.0,0.0,14869.0
2017-11-07,3342.0,0.0,19532.0
2017-11-08,2755.0,0.0,18230.0
2017-11-09,5410.0,0.0,14356.0
2017-11-10,6997.0,0.0,12045.0
2017-11-13,5039.0,0.0,14564.0
2017-11-14,6044.0,100.0,14428.0
2017-11-15,5164.0,0.0,12957.0
2017-11-16,2838.0,0.0,16517.0
2017-11-17,1863.0,0.0,14814.0
2017-11-20,6591.0,0.0,34065.0
2017-11-21,1308.0,0.0,24508.0
2017-11-22,2918.0,0.0,11569.0
2017-11-24,241.0,0.0,4364.0
2017-11-27,5676.0,0.0,30047.0
2017-11-28,1628.0,0.0,16918.0
2017-11-29,3440.0,0.0,24044.0
2017-11-30,12755.0,0.0,28932.0
2017-12-04,10350.0,0.0,27858.0
2017-12-05,6191.0,0.0,15126.0
2017-12-06,8535.0,128.0,20071.0
2017-12-07,4527.0,0.0,12587.0
2017-12-08,7769.0,100.0,21683.0
2017-12-11,12000.0,0.0,37103.0
2017-12-12,19534.0,0.0,49966.0
2017-12-13,3759.0,0.0,34759.0
2017-12-14,19518.0,0.0,31773.0
2017-12-15,19412.0,0.0,28911.0
2017-12-18,15988.0,0.0,37173.0
2017-12-19,15393.0,8.0,28572.0
2017-12-20,8036.0,0.0,21093.0
2017-12-21,4309.0,0.0,19512.0
2017-12-22,4256.0,218.0,16057.0
2017-12-26,1478.0,0.0,9054.0
2017-12-27,3121.0,0.0,15757.0
2017-12-28,2789.0,0.0,17824.0
2017-12-29,4437.0,0.0,12688.0
2018-01-02,10138.0,0.0,49998.0
2018-01-03,10222.0,0.0,32010.0
2018-01-04,15609.0,100.0,31853.0
2018-01-05,4147.0,0.0,19861.0
2018-01-08,7942.0,0.0,27460.0
2018-01-09,1986.0,0.0,21040.0
2018-01-10,6333.0,0.0,26048.0
2018-01-11,3809.0,0.0,40286.0
2018-01-12,3911.0,0.0,35408.0
2018-01-16,7394.0,0.0,27450.0
2018-01-17,6349.0,0.0,27697.0
2018-01-18,7277.0,0.0,60547.0
2018-01-19,1797.0,0.0,17592.0
2018-01-22,4909.0,2.0,28909.0
2018-01-23,4622.0,0.0,26950.0
2018-01-24,3547.0,0.0,26625.0
2018-01-25,24193.0,0.0,89618.0
2018-01-26,59083.0,0.0,110976.0
2018-01-29,4820.0,0.0,20574.0
2018-01-30,7426.0,80.0,33232.0
2018-01-31,12664.0,73.0,34627.0
2018-02-01,1861.0,2.0,26011.0
2018-02-02,3754.0,5.0,26584.0
2018-02-05,10896.0,161.0,93618.0
2018-02-06,16634.0,0.0,79380.0
2018-02-07,4057.0,0.0,47661.0
2018-02-08,13854.0,0.0,54733.0
2018-02-09,27409.0,50.0,96978.0
2018-02-12,14320.0,0.0,51212.0
2018-02-13,5003.0,0.0,39274.0
2018-02-14,10667.0,0.0,32331.0
2018-02-15,10342.0,0.0,37794.0
2018-02-16,10739.0,0.0,40733.0
2018-02-20,17433.0,0.0,36583.0
2018-02-21,6687.0,0.0,55795.0
2018-02-22,2947.0,0.0,16426.0
2018-02-23,2973.0,0.0,21583.0
2018-02-26,17670.0,0.0,49437.0
2018-02-27,7293.0,0.0,22673.0
2018-02-28,14549.0,17.0,53989.0
2018-03-01,18076.0,0.0,50853.0
2018-03-02,17663.0,0.0,47135.0
2018-03-05,6606.0,0.0,30137.0
2018-03-06,4716.0,0.0,23388.0
2018-03-07,14558.0,0.0,45328.0
2018-03-08,9688.0,0.0,22384.0
2018-03-09,5375.0,0.0,24620.0
2018-03-12,1870.0,0.0,20091.0
2018-03-13,19798.0,0.0,36859.0
2018-03-14,2477.0,7.0,34483.0
2018-03-15,2942.0,0.0,76102.0
2018-03-16,3831.0,0.0,31180.0
2018-03-19,28267.0,0.0,52534.0
2018-03-20,5807.0,0.0,33023.0
2018-03-21,9477.0,0.0,20348.0
2018-03-22,54199.0,0.0,108261.0
2018-03-23,14083.0,0.0,64296.0
2018-03-26,18571.0,0.0,66251.0
2018-03-27,8533.0,0.0,27844.0
2018-03-28,10576.0,0.0,33405.0
2018-03-29,5952.0,0.0,26465.0
2018-04-02,17233.0,0.0,52002.0
2018-04-03,6442.0,0.0,24543.0
2018-04-04,10220.0,0.0,25300.0
2018-04-05,5764.0,0.0,23696.0
2018-04-06,11351.0,0.0,26442.0
2018-04-09,3265.0,0.0,15292.0
2018-04-10,6017.0,0.0,25634.0
2018-04-11,6762.0,0.0,20145.0
2018-04-12,13618.0,0.0,33388.0
2018-04-13,3509.0,0.0,41462.0
2018-04-16,5908.0,0.0,21136.0
2018-04-17,10953.0,0.0,28991.0
2018-04-18,19229.0,0.0,29994.0
2018-04-19,6561.0,0.0,15503.0
2018-04-20,16362.0,0.0,28688.0
2018-04-23,11779.0,0.0,34926.0
2018-04-24,275949.0,0.0,528455.0
2018-04-25,77119.0,0.0,129769.0
2018-04-26,56368.0,0.0,161646.0
2018-04-27,35498.0,0.0,85214.0
2018-04-30,24778.0,55.0,81333.0
2018-05-01,95505.0,0.0,235673.0
2018-05-02,21352.0,0.0,138511.0
2018-05-03,60871.0,0.0,126538.0
2018-05-04,34586.0,0.0,121456.0
2018-05-07,20367.0,0.0,57469.0
2018-05-08,28400.0,0.0,173783.0
2018-05-09,23346.0,0.0,56923.0
2018-05-10,14092.0,0.0,156554.0
2018-05-11,31217.0,0.0,54763.0
2018-05-14,39072.0,0.0,70270.0
2018-05-15,15034.0,0.0,38641.0
2018-05-16,38086.0,0.0,81368.0
2018-05-17,13722.0,0.0,29206.0
2018-05-18,14893.0,0.0,83622.0
2018-05-21,16324.0,0.0,38893.0
2018-05-22,19385.0,0.0,44215.0
2018-05-23,28776.0,0.0,45452.0
2018-05-24,13539.0,0.0,27581.0
2018-05-25,17343.0,0.0,34367.0
2018-05-29,23905.0,0.0,47240.0
2018-05-30,8450.0,0.0,22655.0
2018-05-31,10183.0,0.0,26569.0
2018-06-01,27244.0,0.0,45132.0
2018-06-04,27432.0,0.0,56241.0
2018-06-05,9048.0,0.0,19097.0
2018-06-06,18471.0,0.0,44010.0
2018-06-07,26432.0,0.0,54721.0
2018-06-08,13973.0,0.0,30802.0
2018-06-11,20004.0,0.0,37750.0
2018-06-12,11069.0,0.0,40165.0
2018-06-13,26400.0,0.0,44026.0
2018-06-14,21067.0,0.0,39986.0
2018-06-15,13677.0,0.0,45232.0
2018-06-18,20572.0,0.0,33687.0
2018-06-19,42084.0,0.0,130207.0
2018-06-20,15596.0,0.0,40127.0
2018-06-21,23660.0,0.0,75420.0
2018-06-22,17796.0,0.0,29085.0
2018-06-25,21065.0,0.0,77208.0
2018-06-26,19971.0,0.0,43561.0
2018-06-27,20539.0,0.0,39296.0
2018-06-28,15396.0,0.0,26645.0
2018-07-02,16018.0,0.0,37635.0
2018-07-03,11907.0,100.0,33953.0
2018-07-05,16963.0,0.0,36779.0
2018-07-06,11463.0,0.0,24548.0
2018-07-09,13378.0,0.0,44471.0
2018-07-10,22902.0,0.0,44235.0
2018-07-11,15721.0,0.0,47271.0
2018-07-13,12600.0,0.0,35623.0
2018-07-16,9939.0,0.0,31465.0
2018-07-17,27955.0,0.0,45259.0
2018-07-18,13715.0,0.0,32238.0
2018-07-19,11549.0,0.0,27280.0
2018-07-20,14585.0,0.0,66840.0
2018-07-23,44164.0,0.0,151615.0
2018-07-24,336103.0,0.0,666445.0
2018-07-25,41732.0,0.0,108816.0
2018-07-26,26453.0,0.0,92954.0
2018-07-27,19851.0,0.0,56816.0
2018-07-30,18557.0,0.0,56069.0
2018-07-31,24886.0,0.0,85155.0
2018-08-01,24516.0,0.0,77517.0
2018-08-02,17529.0,0.0,50512.0
2018-08-03,16024.0,0.0,56053.0
2018-08-06,15012.0,0.0,45161.0
2018-08-07,15909.0,0.0,52639.0
2018-08-08,15446.0,0.0,40809.0
2018-08-09,20453.0,0.0,46377.0
2018-08-10,18597.0,0.0,59621.0
2018-08-13,24033.0,0.0,72299.0
2018-08-14,35476.0,0.0,86933.0
2018-08-15,13954.0,0.0,44756.0
2018-08-16,13216.0,0.0,53079.0
2018-08-17,13584.0,0.0,51802.0
2018-08-20,12455.0,0.0,37695.0
2018-08-21,24323.0,0.0,88323.0
2018-08-22,46630.0,0.0,64941.0
2018-08-23,40327.0,0.0,81820.0
2018-08-24,46384.0,0.0,100703.0
2018-08-27,34393.0,0.0,108859.0
2018-08-28,46703.0,0.0,100733.0
2018-08-29,37782.0,0.0,86767.0
2018-08-30,41106.0,0.0,81463.0
2018-08-31,33369.0,0.0,70381.0
2018-09-04,52435.0,0.0,99597.0
2018-09-05,17422.0,0.0,51563.0
2018-09-06,52405.0,0.0,110378.0
2018-09-07,39707.0,0.0,76034.0
2018-09-10,16197.0,0.0,55778.0
2018-09-11,14237.0,0.0,42862.0
2018-09-12,83361.0,0.0,190741.0
2018-09-13,38172.0,0.0,106921.0
2018-09-14,17034.0,0.0,50340.0
2018-09-17,26285.0,0.0,47167.0
2018-09-18,22967.0,0.0,42741.0
2018-09-19,30799.0,0.0,68299.0
2018-09-20,21660.0,0.0,68372.0
2018-09-21,17066.0,0.0,49096.0
2018-09-24,21396.0,0.0,65734.0
2018-09-25,25151.0,0.0,93994.0
2018-09-26,13270.0,0.0,46345.0
2018-09-27,14965.0,0.0,44029.0
2018-09-28,31186.0,0.0,57896.0
2018-10-01,10529.0,0.0,32492.0
2018-10-02,20601.0,0.0,47243.0
2018-10-03,14699.0,0.0,49890.0
2018-10-04,11446.0,0.0,38521.0
2018-10-05,14659.0,0.0,47316.0
2018-10-08,8498.0,0.0,32507.0
2018-10-09,72603.0,0.0,154293.0
2018-10-10,39519.0,0.0,102648.0
2018-10-11,32412.0,0.0,75188.0
2018-10-12,45006.0,0.0,96681.0
2018-10-15,11408.0,0.0,36394.0
2018-10-16,20123.0,0.0,44627.0
2018-10-17,10762.0,100.0,22351.0
2018-10-18,20114.0,0.0,49266.0
2018-10-19,24875.0,0.0,54984.0
2018-10-22,33997.0,0.0,85261.0
2018-10-23,519257.0,0.0,977196.0
2018-10-24,69333.0,0.0,181827.0
2018-10-25,49722.0,0.0,149507.0
2018-10-26,23949.0,0.0,110295.0
2018-10-29,17840.0,0.0,88256.0
2018-10-30,7227.0,0.0,73968.0
2018-10-31,13269.0,0.0,91624.0
2018-11-01,14131.0,0.0,62144.0
2018-11-02,26913.0,0.0,93750.0
2018-11-05,49403.0,0.0,139694.0
2018-11-06,10107.0,0.0,39447.0
2018-11-07,30705.0,0.0,74842.0
2018-11-08,32062.0,0.0,66778.0
2018-11-09,10898.0,0.0,86965.0
2018-11-12,14676.0,0.0,56708.0
2018-11-13,4610.0,0.0,49630.0
2018-11-14,18907.0,0.0,57028.0
2018-11-15,43392.0,0.0,105620.0
2018-11-16,14183.0,0.0,59988.0
2018-11-19,43428.0,0.0,77805.0
2018-11-20,22920.0,0.0,69672.0
2018-11-21,16065.0,0.0,43504.0
2018-11-23,3489.0,0.0,14625.0
2018-11-26,19760.0,0.0,66708.0
2018-11-27,54756.0,0.0,89225.0
2018-11-28,10070.0,0.0,41883.0
2018-11-29,7612.0,0.0,25105.0
2018-11-30,53402.0,0.0,107530.0
2018-12-03,35464.0,0.0,78374.0
2018-12-04,17596.0,0.0,42636.0
2018-12-06,38205.0,0.0,75236.0
2018-12-07,29636.0,0.0,51210.0
2018-12-10,20863.0,0.0,46112.0
2018-12-11,19699.0,0.0,49635.0
2018-12-12,23177.0,0.0,49617.0
2018-12-13,12537.0,0.0,34762.0
2018-12-14,55628.0,0.0,78071.0
2018-12-17,11024.0,0.0,52651.0
2018-12-18,9961.0,0.0,82078.0
2018-12-19,19040.0,0.0,55594.0
2018-12-20,17850.0,0.0,84772.0
2018-12-21,102585.0,0.0,187314.0
2018-12-24,13833.0,0.0,59089.0
2018-12-26,41090.0,0.0,103351.0
2018-12-27,22264.0,0.0,58356.0
2018-12-28,19708.0,0.0,56586.0
2018-12-31,13583.0,0.0,67623.0
2019-01-02,14665.0,0.0,38996.0
2019-01-03,27948.0,0.0,92471.0
2019-01-04,20895.0,0.0,68029.0
2019-01-07,20553.0,0.0,53851.0
2019-01-08,21510.0,0.0,71475.0
2019-01-09,17013.0,0.0,78036.0
2019-01-10,16143.0,0.0,53399.0
2019-01-11,19900.0,0.0,43264.0
2019-01-14,9623.0,0.0,27668.0
2019-01-15,55846.0,0.0,98967.0
2019-01-16,12983.0,0.0,102533.0
2019-01-17,7064.0,0.0,43051.0
2019-01-18,18375.0,0.0,70712.0
2019-01-22,29186.0,0.0,65836.0
2019-01-23,15127.0,0.0,42138.0
2019-01-24,15594.0,0.0,77379.0
2019-01-25,21745.0,0.0,70408.0
2019-01-28,33106.0,0.0,117638.0
2019-01-29,140298.0,0.0,272301.0
2019-01-30,40659.0,0.0,80346.0
2019-01-31,36117.0,0.0,57029.0
2019-02-01,40209.0,0.0,66082.0
2019-02-04,26358.0,0.0,48795.0
2019-02-05,11585.0,0.0,40893.0
2019-02-06,18035.0,0.0,41391.0
2019-02-07,15411.0,0.0,48716.0
2019-02-08,12310.0,0.0,43277.0
2019-02-11,11959.0,0.0,36350.0
2019-02-12,26033.0,0.0,90506.0
2019-02-13,46581.0,0.0,81858.0
2019-02-14,50792.0,0.0,80889.0
2019-02-15,19086.0,0.0,43987.0
2019-02-19,11816.0,0.0,37037.0
2019-02-20,21775.0,0.0,63583.0
2019-02-21,14457.0,0.0,32488.0
2019-02-22,24903.0,0.0,67312.0
2019-02-25,12153.0,0.0,64264.0
2019-02-26,11852.0,0.0,29048.0
2019-02-27,9163.0,7.0,27739.0
2019-02-28,16535.0,0.0,34056.0
2019-03-01,10073.0,0.0,24278.0
2019-03-04,25394.0,0.0,56626.0
2019-03-05,59511.0,0.0,96504.0
2019-03-06,17461.0,0.0,33288.0
2019-03-07,34411.0,0.0,65832.0
2019-03-08,46578.0,0.0,66194.0
2019-03-11,23857.0,0.0,76173.0
2019-03-12,21396.0,0.0,42161.0
2019-03-13,7047.0,0.0,44198.0
2019-03-14,5254.0,0.0,23060.0
2019-03-15,25228.0,0.0,56973.0
2019-03-18,14861.0,0.0,28860.0
2019-03-19,33248.0,0.0,53296.0
2019-03-20,16035.0,0.0,34675.0
2019-03-21,25766.0,0.0,60497.0
2019-03-22,120291.0,0.0,150839.0
2019-03-25,34265.0,0.0,60158.0
2019-03-26,30655.0,0.0,55773.0
2019-03-27,117343.0,0.0,135633.0
2019-03-28,29498.0,0.0,41749.0
2019-03-29,30030.0,0.0,53829.0
2019-04-01,23119.0,0.0,58090.0
2019-04-02,8837.0,0.0,30967.0
2019-04-03,19189.0,0.0,41150.0
2019-04-04,42523.0,0.0,59294.0
2019-04-05,11217.0,0.0,30437.0
2019-04-08,19998.0,0.0,35740.0
2019-04-09,13998.0,0.0,32158.0
2019-04-10,18069.0,0.0,38417.0
2019-04-11,11132.0,0.0,22456.0
2019-04-12,12452.0,0.0,50259.0
2019-04-15,27478.0,0.0,51587.0
2019-04-16,21978.0,0.0,38390.0
2019-04-17,57265.0,0.0,110855.0
2019-04-18,22988.0,0.0,44701.0
2019-04-22,21958.0,0.0,41642.0
2019-04-23,15962.0,0.0,45482.0
2019-04-24,18778.0,0.0,93416.0
2019-04-25,932223.0,19687.0,1516960.0
2019-04-26,207262.0,7011.0,369371.0
2019-04-29,177138.0,0.0,347674.0
2019-04-30,231715.0,0.0,421655.0
2019-05-01,155349.0,100.0,347068.0
2019-05-02,167720.0,0.0,340242.0
2019-05-03,249956.0,0.0,350552.0
2019-05-06,557047.0,0.0,786425.0
2019-05-07,229977.0,0.0,440483.0
2019-05-08,121623.0,0.0,252043.0
2019-05-09,113783.0,0.0,218183.0
2019-05-10,101907.0,0.0,382770.0
2019-05-13,62401.0,0.0,174450.0
2019-05-14,91923.0,0.0,166383.0
2019-05-15,106306.0,0.0,169967.0
2019-05-16,67944.0,0.0,265017.0
2019-05-17,71314.0,0.0,289635.0
2019-05-20,39006.0,0.0,178857.0
2019-05-21,67538.0,0.0,248287.0
2019-05-22,51325.0,0.0,189261.0
2019-05-23,40641.0,0.0,146158.0
2019-05-24,40462.0,0.0,145445.0
2019-05-28,39029.0,0.0,115026.0
2019-05-29,53255.0,0.0,244042.0
2019-05-30,29197.0,0.0,183835.0
2019-05-31,27992.0,0.0,129480.0
2019-06-03,68103.0,0.0,155199.0
2019-06-04,34617.0,0.0,136630.0
2019-06-05,43287.0,0.0,114732.0
2019-06-06,28401.0,0.0,117253.0
2019-06-07,21153.0,0.0,88435.0
2019-06-10,29048.0,0.0,122358.0
2019-06-11,20890.0,0.0,85157.0
2019-06-12,22367.0,0.0,53229.0
2019-06-13,22764.0,0.0,78961.0
2019-06-14,32544.0,0.0,90511.0
2019-06-17,30421.0,0.0,81390.0
2019-06-18,27316.0,0.0,96425.0
2019-06-19,23125.0,0.0,91230.0
2019-06-20,32672.0,0.0,84684.0
2019-06-21,19119.0,0.0,71739.0
2019-06-24,22644.0,0.0,55341.0
2019-06-25,17009.0,0.0,67746.0
2019-06-26,12991.0,0.0,65153.0
2019-06-27,19662.0,0.0,91195.0
2019-06-28,21250.0,0.0,76614.0
2019-07-01,16679.0,300.0,58555.0
2019-07-02,13772.0,0.0,46880.0
2019-07-03,6002.0,0.0,30910.0
2019-07-05,31774.0,0.0,96645.0
2019-07-08,32552.0,191.0,102569.0
2019-07-09,280915.0,0.0,525587.0
2019-07-10,30899.0,0.0,123835.0
2019-07-11,17685.0,0.0,115201.0
2019-07-12,22634.0,0.0,120244.0
2019-07-15,10850.0,0.0,71022.0
2019-07-16,22275.0,0.0,130038.0
2019-07-17,23612.0,0.0,74425.0
2019-07-18,21037.0,0.0,86898.0
2019-07-19,13341.0,0.0,40122.0
2019-07-22,14151.0,0.0,74034.0
2019-07-23,12100.0,0.0,60417.0
2019-07-24,36974.0,100.0,110807.0
2019-07-25,207275.0,0.0,590639.0
2019-07-26,68037.0,0.0,233965.0
2019-07-29,31326.0,0.0,100444.0
2019-07-30,25459.0,0.0,87588.0
2019-07-31,15844.0,0.0,56471.0
2019-08-01,26907.0,0.0,102220.0
2019-08-02,24805.0,0.0,61085.0
2019-08-05,52426.0,0.0,101665.0
2019-08-06,85342.0,0.0,156280.0
2019-08-07,63089.0,0.0,188781.0
2019-08-08,38333.0,0.0,93450.0
2019-08-09,26181.0,0.0,56617.0
2019-08-12,30574.0,0.0,55144.0
2019-08-13,42060.0,0.0,93002.0
2019-08-14,106095.0,0.0,169753.0
2019-08-15,75063.0,0.0,120055.0
2019-08-16,55985.0,0.0,141272.0
2019-08-19,12074.0,0.0,58570.0
2019-08-20,18894.0,0.0,76057.0
2019-08-21,16551.0,0.0,44748.0
2019-08-22,27099.0,0.0,51889.0
2019-08-23,367257.0,117.0,423906.0
2019-08-26,28526.0,0.0,69633.0
2019-08-27,23646.0,125.0,70550.0
2019-08-28,19580.0,0.0,62234.0
2019-08-29,26302.0,0.0,67346.0
2019-08-30,18578.0,0.0,51103.0
2019-09-03,23137.0,0.0,105890.0
2019-09-04,27123.0,0.0,60826.0
2019-09-05,42774.0,0.0,123539.0
2019-09-06,51329.0,0.0,73233.0
2019-09-09,38126.0,0.0,76152.0
2019-09-10,30406.0,0.0,79702.0
2019-09-11,61780.0,11.0,150055.0
2019-09-12,33520.0,0.0,80477.0
2019-09-13,54222.0,0.0,98247.0
